station,latitude,longitude,numDocks,timestamp,year,month,day,hour,weekday,weekhour,isHoliday,windMaxSpeed.m.s,windMeanSpeed.m.s,windDirection.grades,temperature.C,relHumidity.HR,airPressure.mb,precipitation.l.m2,bikes_3h_ago,full_profile_3h_diff_bikes,full_profile_bikes,short_profile_3h_diff_bikes,short_profile_bikes,Id
7,39.474715,-0.37932,20,1403103600.0,2014,6,18,17,Wednesday,64,0,7.0,2.0,84.0,24.0,68.0,1003.0,0.0,0.0,5.25259221485637,5.25246403081455,5.28338762214984,5.2866449511400715,201982
110,39.48075,-0.336789,30,1404878400.0,2014,7,9,6,Wednesday,53,0,4.8,3.2,157.5,21.0,85.0,1016.5,0.0,0.0,11.1253445044648,11.123271064087696,10.7997010463378,10.755952380952401,201983
7,39.474715,-0.37932,20,1403913600.0,2014,6,28,2,Saturday,121,0,6.0,2.1,276.0,22.5,65.0,1003.0,0.0,8.0,5.2583081570997,5.25845964539404,5.78990228013029,5.754071661237791,201984
8,39.474324,-0.375151,23,1403089200.0,2014,6,18,13,Wednesday,60,0,8.9,2.2,167.0,24.0,65.0,1004.0,0.0,22.0,5.35460470388212,5.35688385269122,6.30130293159609,6.29315960912052,201985
7,39.474715,-0.37932,20,1403841600.0,2014,6,27,6,Friday,101,0,3.9,0.9,311.0,20.1,69.0,1005.0,0.0,1.0,5.25949367088608,5.259309031860691,5.82247557003257,5.82736156351792,201986
8,39.474324,-0.375151,23,1405879200.0,2014,7,20,20,Sunday,163,0,19.3,4.8,202.5,33.5,18.0,1009.5,0.0,7.0,5.387622149837131,5.38789687924016,5.83803863298663,5.84843982169391,201987
7,39.474715,-0.37932,20,1404021600.0,2014,6,29,8,Sunday,151,0,2.9,0.6,83.0,23.9,63.0,1002.0,0.0,1.0,5.25469168900804,5.25450890613658,5.4609120521172585,5.4609120521172585,201988
8,39.474324,-0.375151,23,1405915200.0,2014,7,21,6,Monday,5,0,9.7,3.2,157.5,22.4,44.0,1015.2,0.0,0.0,5.38757460661964,5.3863845945212905,5.8142644873699805,5.8142644873699805,201989
106,39.476713,-0.341369,25,1403812800.0,2014,6,26,22,Thursday,93,0,6.0,2.1,58.0,23.0,69.0,1004.0,0.0,2.0,10.4597153742716,10.4582423122164,8.60586319218241,8.57166123778502,201990
106,39.476713,-0.341369,25,1403884800.0,2014,6,27,18,Friday,113,0,7.2,2.7,70.0,25.9,59.0,1002.0,0.0,13.0,10.457745690620099,10.458233089017,8.66775244299674,8.65798045602606,201991
110,39.48075,-0.336789,30,1401674400.0,2014,6,2,4,Monday,3,0,2.3,0.6,325.0,16.9,72.0,1006.0,0.0,4.0,11.1804055225001,11.1787364287364,8.32540861812779,8.32095096582467,201992
106,39.476713,-0.341369,25,1403902800.0,2014,6,27,23,Friday,118,0,11.7,6.3,40.0,22.8,70.0,1004.0,0.0,12.0,10.458344989649197,10.4586083454525,8.64657980456026,8.65309446254072,201993
106,39.476713,-0.341369,25,1404838800.0,2014,7,8,19,Tuesday,42,0,24.1,12.9,22.5,25.3,70.0,1015.8,0.0,8.0,10.4264600452214,10.4265078840004,8.866261398176288,8.869894099848711,201994
110,39.48075,-0.336789,30,1405130400.0,2014,7,12,4,Saturday,123,0,11.3,4.8,67.5,21.3,73.0,1015.2,0.0,8.0,11.141005930155899,11.1400889279245,11.329866270430903,11.3655274888559,201995
8,39.474324,-0.375151,23,1406437200.0,2014,7,27,7,Sunday,150,0,0.0,0.0,146.3,22.9,83.0,1012.6,0.0,4.0,5.38449528936743,5.383853606027992,5.69390787518574,5.70876671619614,201996
7,39.474715,-0.37932,20,1406433600.0,2014,7,27,6,Sunday,149,0,0.0,0.0,146.3,23.0,83.0,1012.4,0.0,1.0,5.23118337460967,5.230959685666611,4.58395245170877,4.585438335809808,201997
8,39.474324,-0.375151,23,1402585200.0,2014,6,12,17,Thursday,88,0,8.6,5.2,123.0,28.7,31.0,1007.0,0.0,10.0,5.34801485289917,5.3473443746430585,6.3078175895765485,6.294788273615639,201998
106,39.476713,-0.341369,25,1403668800.0,2014,6,25,6,Wednesday,53,0,8.5,3.4,273.0,18.3,68.0,1000.0,0.0,2.0,10.466026504941599,10.4645483635547,8.82736156351791,8.830618892508141,201999
7,39.474715,-0.37932,20,1404327600.0,2014,7,2,21,Wednesday,68,0,32.2,19.3,67.5,23.4,80.0,1015.3,0.0,19.0,5.24931902829507,5.25080582416361,5.4609120521172585,5.501628664495112,202000
8,39.474324,-0.375151,23,1402927200.0,2014,6,16,16,Monday,15,0,18.3,12.0,136.0,22.5,62.0,1001.0,0.0,16.0,5.353522727272732,5.3525702925305305,6.175895765472308,6.17263843648208,202001
110,39.48075,-0.336789,30,1402466400.0,2014,6,11,8,Wednesday,55,0,1.2,0.2,336.0,24.3,50.0,1008.0,0.0,5.0,11.1378126251932,11.1371516850718,7.996747967479679,8.01954397394137,202002
106,39.476713,-0.341369,25,1401580800.0,2014,6,1,2,Sunday,145,0,3.9,1.3,313.0,15.9,70.0,1007.0,0.0,0.0,10.515531902585801,10.5139949109415,8.268945022288259,8.19465081723625,202003
7,39.474715,-0.37932,20,1406073600.0,2014,7,23,2,Wednesday,49,0,0.0,0.0,146.3,23.4,78.0,1010.6,0.0,2.0,5.2423405867706,5.2424914768115185,4.8112927191679,4.7682020802377405,202004
106,39.476713,-0.341369,25,1405864800.0,2014,7,20,16,Sunday,159,0,29.0,12.9,202.5,32.3,24.0,1009.1,0.0,8.0,10.471278097513302,10.4702274330999,10.6835066864785,10.613670133729599,202005
7,39.474715,-0.37932,20,1403499600.0,2014,6,23,7,Monday,6,0,2.5,0.4,253.0,17.8,81.0,1005.0,0.0,0.0,5.26386620868292,5.263735645124969,5.85179153094463,5.83061889250814,202006
8,39.474324,-0.375151,23,1402099200.0,2014,6,7,2,Saturday,121,0,5.5,1.9,38.0,16.5,87.0,1002.0,0.0,9.0,5.33331420702318,5.33247289623129,5.92708333333333,5.93303571428571,202007
110,39.48075,-0.336789,30,1405688400.0,2014,7,18,15,Friday,110,0,27.4,16.1,67.5,26.4,75.0,1012.3,0.0,25.0,11.1410682201775,11.1425538863488,12.2897473997028,12.3491827637444,202008
7,39.474715,-0.37932,20,1404471600.0,2014,7,4,13,Friday,108,0,19.3,8.0,157.5,28.3,40.0,1013.8,0.0,17.0,5.24416218314937,5.24670067649994,5.36482084690554,5.42833876221498,202009
8,39.474324,-0.375151,23,1402909200.0,2014,6,16,11,Monday,10,0,7.8,3.4,126.0,23.0,53.0,1002.0,0.0,10.0,5.34953111679454,5.35176136363636,6.10097719869707,6.15960912052117,202010
110,39.48075,-0.336789,30,1404716400.0,2014,7,7,9,Monday,8,0,8.0,3.2,247.5,24.4,74.0,1012.3,0.0,11.0,11.1422887771454,11.1416418075351,11.2676282051282,11.2599681020734,202011
110,39.48075,-0.336789,30,1404410400.0,2014,7,3,20,Thursday,91,0,32.2,19.3,67.5,22.3,83.0,1013.1,0.0,7.0,11.147068620919399,11.1460842537603,10.4788273615635,10.457654723127,202012
7,39.474715,-0.37932,20,1406001600.0,2014,7,22,6,Tuesday,29,0,0.0,0.0,146.3,22.6,53.0,1013.4,0.0,0.0,5.24216971930205,5.24194160030337,4.79049034175334,4.7919762258543805,202013
110,39.48075,-0.336789,30,1405850400.0,2014,7,20,12,Sunday,155,0,22.5,6.4,180.0,30.0,30.0,1010.1,0.0,20.0,11.1634803389094,11.1645219091057,13.010401188707302,13.059435364041601,202014
8,39.474324,-0.375151,23,1403809200.0,2014,6,26,21,Thursday,92,0,9.5,4.6,35.0,23.7,62.0,1003.0,0.0,11.0,5.3734379377977,5.3730532212885205,6.80456026058632,6.80618892508143,202015
106,39.476713,-0.341369,25,1402678800.0,2014,6,13,19,Friday,114,0,1.9,0.6,74.0,30.5,29.0,1002.0,0.0,20.0,10.4755603718702,10.4762230585015,7.5439739413680815,7.557003257328991,202016
7,39.474715,-0.37932,20,1406271600.0,2014,7,25,9,Friday,104,0,12.9,4.8,67.5,25.0,76.0,1008.5,0.0,2.0,5.23724971666037,5.23761735189382,4.6597325408618095,4.67756315007429,202017
7,39.474715,-0.37932,20,1405137600.0,2014,7,12,6,Saturday,125,0,0.0,0.0,146.3,20.3,76.0,1015.4,0.0,0.0,5.23125068628528,5.23091278335803,4.98216939078752,4.96433878157504,202018
106,39.476713,-0.341369,25,1403362800.0,2014,6,21,17,Saturday,136,0,6.4,1.7,140.0,25.9,57.0,1000.0,0.0,7.0,10.4600801218755,10.4603452166065,8.10586319218241,8.1514657980456,202019
7,39.474715,-0.37932,20,1406325600.0,2014,7,26,0,Saturday,119,0,9.7,3.2,67.5,25.0,84.0,1009.4,0.0,1.0,5.23479292493529,5.23478354628282,4.61069836552749,4.59583952451709,202020
8,39.474324,-0.375151,23,1401703200.0,2014,6,2,12,Monday,11,0,11.7,6.6,122.0,22.1,46.0,1006.0,0.0,18.0,5.327848028177151,5.330350958208268,5.7682020802377405,5.79049034175334,202021
106,39.476713,-0.341369,25,1405342800.0,2014,7,14,15,Monday,14,0,22.5,11.3,0.0,27.0,69.0,1014.5,0.0,24.0,10.4548240573524,10.456888062151199,10.0653789004458,10.072808320951001,202022
110,39.48075,-0.336789,30,1406696400.0,2014,7,30,7,Wednesday,54,0,6.4,3.2,157.5,21.0,66.0,1011.0,0.0,22.0,11.2530165710302,11.2543963113875,14.1797919762259,14.2303120356612,202023
110,39.48075,-0.336789,30,1405148400.0,2014,7,12,9,Saturday,128,0,4.8,1.6,180.0,23.2,63.0,1016.0,0.0,8.0,11.140143821705001,11.1396663373944,11.3878157503715,11.420505200594402,202024
8,39.474324,-0.375151,23,1403935200.0,2014,6,28,8,Saturday,127,0,1.1,0.0,261.0,24.2,56.0,1003.0,0.0,0.0,5.3716442953020085,5.37053396701146,6.70032573289902,6.69869706840391,202025
7,39.474715,-0.37932,20,1402221600.0,2014,6,8,12,Sunday,155,0,5.2,1.6,127.0,23.0,68.0,1005.0,0.0,2.0,5.2369144427900585,5.237304631591,4.59226190476191,4.601190476190482,202026
8,39.474324,-0.375151,23,1402711200.0,2014,6,14,4,Saturday,123,0,5.7,2.1,307.0,24.3,42.0,1002.0,0.0,3.0,5.35039908779932,5.34921630094044,6.4071661237785005,6.408794788273621,202027
110,39.48075,-0.336789,30,1403222400.0,2014,6,20,2,Friday,97,0,2.0,0.3,321.0,18.9,80.0,1004.0,0.0,0.0,11.1022508765977,11.0999604229095,7.71986970684039,7.71498371335505,202028
106,39.476713,-0.341369,25,1405288800.0,2014,7,14,0,Monday,167,0,11.3,4.8,112.5,23.3,84.0,1013.7,0.0,22.0,10.4437506846314,10.4462574604391,9.683506686478447,9.771173848439819,202029
8,39.474324,-0.375151,23,1404241200.0,2014,7,1,21,Tuesday,44,0,41.8,24.1,67.5,23.4,80.0,998.5,0.0,1.0,5.372056777066518,5.37156371730662,6.53257328990228,6.5407166123778495,202030
106,39.476713,-0.341369,25,1405162800.0,2014,7,12,13,Saturday,132,0,17.7,9.7,0.0,25.3,53.0,1015.7,0.0,18.0,10.4292926521429,10.430930436690801,9.29569093610698,9.31500742942051,202031
110,39.48075,-0.336789,30,1403582400.0,2014,6,24,6,Tuesday,29,0,18.1,10.3,315.0,15.1,83.0,1003.0,0.0,13.0,11.098470363288698,11.0984989036937,7.734527687296421,7.79641693811075,202032
7,39.474715,-0.37932,20,1405587600.0,2014,7,17,11,Thursday,82,0,8.0,3.2,135.0,27.6,62.0,1017.0,0.0,6.0,5.24603304433175,5.24662014827737,5.16344725111441,5.17087667161961,202033
8,39.474324,-0.375151,23,1401901200.0,2014,6,4,19,Wednesday,66,0,16.4,7.8,53.0,22.8,58.0,997.0,0.0,1.0,5.33222055945666,5.33172219345187,5.82912332838039,5.83803863298663,202034
106,39.476713,-0.341369,25,1403938800.0,2014,6,28,9,Saturday,128,0,1.1,0.1,249.0,26.4,49.0,1002.0,0.0,15.0,10.459430744282301,10.460364490161,8.788273615635179,8.85342019543974,202035
7,39.474715,-0.37932,20,1402365600.0,2014,6,10,4,Tuesday,27,0,,,,,,,,6.0,5.2375665312196,5.2381115879828295,4.71073094867807,4.73125,202036
7,39.474715,-0.37932,20,1404777600.0,2014,7,8,2,Tuesday,25,0,4.8,1.6,135.0,21.6,74.0,1017.2,0.0,11.0,5.2397593021972,5.23963794911419,5.29953198127925,5.28105590062112,202037
7,39.474715,-0.37932,20,1404561600.0,2014,7,5,14,Saturday,133,0,22.5,12.9,0.0,29.6,43.0,1014.1,0.0,3.0,5.2458181012518,5.24597153773742,5.43089430894309,5.42439024390244,202038
106,39.476713,-0.341369,25,1403092800.0,2014,6,18,14,Wednesday,61,0,10.5,2.8,160.0,23.8,68.0,1003.0,0.0,15.0,10.4688349954669,10.4688154987821,7.78990228013029,7.734527687296421,202039
7,39.474715,-0.37932,20,1406451600.0,2014,7,27,11,Sunday,154,0,6.4,1.6,112.5,28.4,63.0,1012.9,0.0,1.0,5.22993702567415,5.23003659061558,4.58395245170877,4.59286775631501,202040
8,39.474324,-0.375151,23,1406491200.0,2014,7,27,22,Sunday,165,0,19.3,11.3,45.0,25.5,82.0,1011.9,0.0,13.0,5.388703604088218,5.389943533207848,5.85735512630015,5.90638930163447,202041
7,39.474715,-0.37932,20,1403157600.0,2014,6,19,8,Thursday,79,0,6.1,2.6,122.0,21.3,73.0,1006.0,0.0,0.0,5.249547101449281,5.24953308053653,5.19381107491857,5.19869706840391,202042
8,39.474324,-0.375151,23,1404079200.0,2014,6,30,0,Monday,167,0,3.5,1.1,23.0,19.4,81.0,1006.0,0.0,5.0,5.37087053571429,5.370097629009758,6.557003257328991,6.53745928338762,202043
8,39.474324,-0.375151,23,1405429200.0,2014,7,15,15,Tuesday,38,0,20.9,11.3,22.5,27.2,62.0,1016.6,0.0,20.0,5.38852145394917,5.3886338797814215,6.28083209509658,6.26151560178306,202044
106,39.476713,-0.341369,25,1406458800.0,2014,7,27,13,Sunday,156,0,12.9,4.8,67.5,28.9,62.0,1012.4,0.0,7.0,10.5015336597966,10.5003765870454,11.5735512630015,11.5378900445765,202045
106,39.476713,-0.341369,25,1406080800.0,2014,7,23,4,Wednesday,51,0,3.2,0.0,225.0,22.7,80.0,1009.5,0.0,15.0,10.468394847927303,10.4692961099389,10.4918276374443,10.551263001485902,202046
110,39.48075,-0.336789,30,1405706400.0,2014,7,18,20,Friday,115,0,24.1,12.9,22.5,25.3,81.0,1010.3,0.0,23.0,11.1442412366645,11.145453556075498,12.4041604754829,12.445765230311999,202047
110,39.48075,-0.336789,30,1404032400.0,2014,6,29,11,Sunday,154,0,7.2,2.4,142.0,25.8,52.0,1003.0,0.0,17.0,11.122075166136101,11.122655203215697,9.26872964169381,9.33224755700326,202048
8,39.474324,-0.375151,23,1406725200.0,2014,7,30,15,Wednesday,62,0,19.3,9.7,0.0,27.2,63.0,1009.5,0.0,20.0,5.391959260251942,5.392229367631298,5.9078751857355085,5.8632986627043095,202049
7,39.474715,-0.37932,20,1406487600.0,2014,7,27,21,Sunday,164,0,16.1,8.0,67.5,25.8,81.0,1011.3,0.0,8.0,5.230512668782612,5.23131117564806,4.66121842496285,4.6849925705795,202050
8,39.474324,-0.375151,23,1401973200.0,2014,6,5,15,Thursday,86,0,5.0,1.2,137.0,22.6,62.0,1001.0,0.0,20.0,5.33241347591123,5.33249037300994,5.87518573551263,5.84546805349183,202051
110,39.48075,-0.336789,30,1403096400.0,2014,6,18,15,Wednesday,62,0,9.6,2.4,157.0,23.8,67.0,1003.0,0.0,19.0,11.1123137077124,11.1117720371629,7.98208469055375,7.99348534201954,202052
7,39.474715,-0.37932,20,1405443600.0,2014,7,15,19,Tuesday,42,0,24.1,12.9,22.5,26.2,70.0,1015.6,0.0,1.0,5.25181703918247,5.25218531468532,5.2912332838038605,5.27488855869242,202053
106,39.476713,-0.341369,25,1403866800.0,2014,6,27,13,Friday,108,0,6.8,2.1,149.0,26.5,62.0,1004.0,0.0,24.0,10.455130717124801,10.457409894784,8.64983713355049,8.67100977198697,202054
110,39.48075,-0.336789,30,1402574400.0,2014,6,12,14,Thursday,85,0,9.6,6.7,142.0,29.4,30.0,1008.0,0.0,20.0,11.143012227174001,11.144456503113,8.26221498371335,8.2442996742671,202055
8,39.474324,-0.375151,23,1406113200.0,2014,7,23,13,Wednesday,60,0,12.9,4.8,337.5,28.5,55.0,1008.6,0.0,10.0,5.38306735190695,5.382855597620339,5.77711738484398,5.71322436849926,202056
7,39.474715,-0.37932,20,1402959600.0,2014,6,17,1,Tuesday,24,0,7.8,3.3,45.0,19.6,76.0,1003.0,0.0,4.0,5.2525981032426605,5.2523560803906,5.185667752443,5.175895765472308,202057
8,39.474324,-0.375151,23,1403161200.0,2014,6,19,9,Thursday,80,0,5.8,2.2,139.0,22.7,67.0,1006.0,0.0,1.0,5.3540900084913705,5.355065082059991,6.28501628664495,6.33876221498371,202058
106,39.476713,-0.341369,25,1405018800.0,2014,7,10,21,Thursday,92,0,8.0,3.2,337.5,24.6,59.0,1014.9,0.0,18.0,10.420282681625698,10.4219815262811,8.86775631500743,8.94650817236256,202059
8,39.474324,-0.375151,23,1404673200.0,2014,7,6,21,Sunday,164,0,6.4,1.6,315.0,29.9,43.0,1008.4,0.0,12.0,5.3802598838816715,5.381923714759541,6.426016260162599,6.481300813008128,202060
110,39.48075,-0.336789,30,1404680400.0,2014,7,6,23,Sunday,166,0,19.3,9.7,67.5,25.0,75.0,1010.1,0.0,10.0,11.142865041189802,11.1422728277692,11.269918699187,11.280388978930302,202061
7,39.474715,-0.37932,20,1402077600.0,2014,6,6,20,Friday,115,0,6.2,1.4,154.0,20.5,76.0,1002.0,0.0,0.0,5.23870745566206,5.23911172318816,4.77563150074294,4.778273809523808,202062
7,39.474715,-0.37932,20,1401663600.0,2014,6,2,1,Monday,168,0,1.8,0.3,116.0,18.2,72.0,1006.0,0.0,2.0,5.24358678067945,5.243400912609019,4.76374442793462,4.71916790490342,202063
110,39.48075,-0.336789,30,1401620400.0,2014,6,1,13,Sunday,156,0,9.3,2.5,159.0,22.7,44.0,1006.0,0.0,4.0,11.1866327474561,11.184960406912902,8.34769687964339,8.34323922734027,202064
8,39.474324,-0.375151,23,1404169200.0,2014,7,1,1,Tuesday,24,0,20.9,12.9,67.5,22.5,84.0,1002.6,0.0,1.0,5.371524101421009,5.37041782729805,6.5488599348534215,6.55048859934853,202065
7,39.474715,-0.37932,20,1403679600.0,2014,6,25,9,Wednesday,56,0,12.9,6.4,315.0,23.4,50.0,1000.0,0.0,8.0,5.26059857375484,5.261648141910861,5.752442996742669,5.781758957654718,202066
7,39.474715,-0.37932,20,1404831600.0,2014,7,8,17,Tuesday,40,0,25.7,12.9,0.0,26.2,60.0,1015.7,0.0,6.0,5.238954161840152,5.23949487151208,5.27591463414634,5.27617602427921,202067
106,39.476713,-0.341369,25,1402894800.0,2014,6,16,7,Monday,6,0,3.1,0.8,326.0,20.6,42.0,1002.0,0.0,1.0,10.4699596430398,10.4684055006251,7.85179153094463,7.80456026058632,202068
8,39.474324,-0.375151,23,1406095200.0,2014,7,23,8,Wednesday,55,0,0.0,0.0,146.3,23.4,71.0,1009.7,0.0,0.0,5.3833874458874496,5.38263456856911,5.824665676077268,5.809806835066861,202069
7,39.474715,-0.37932,20,1402023600.0,2014,6,6,5,Friday,100,0,1.2,0.2,341.0,17.1,83.0,1001.0,0.0,0.0,5.24172794117647,5.24142881755011,4.84992570579495,4.85141158989599,202070
8,39.474324,-0.375151,23,1406797200.0,2014,7,31,11,Thursday,82,0,8.0,1.6,292.5,28.9,52.0,1014.0,0.0,9.0,5.3896117804551515,5.39148822269807,5.87072808320951,5.888558692421991,202071
110,39.48075,-0.336789,30,1402898400.0,2014,6,16,8,Monday,7,0,1.9,0.3,328.0,22.0,41.0,1003.0,0.0,8.0,11.119031377899,11.119622662953901,8.13029315960912,8.16449511400651,202072
8,39.474324,-0.375151,23,1406545200.0,2014,7,28,13,Monday,12,0,14.5,6.4,22.5,28.7,63.0,1009.1,0.0,15.0,5.390056436441821,5.39172487909726,5.92570579494799,5.918276374442789,202073
106,39.476713,-0.341369,25,1402462800.0,2014,6,11,7,Wednesday,54,0,,,,,,,0.0,7.0,10.4852074391989,10.4847808673761,7.53084415584416,7.55048859934853,202074
7,39.474715,-0.37932,20,1401609600.0,2014,6,1,10,Sunday,153,0,2.4,0.8,98.0,21.7,42.0,1006.0,0.0,1.0,5.24663158503441,5.24650248583651,4.787518573551259,4.78008915304606,202075
110,39.48075,-0.336789,30,1402736400.0,2014,6,14,11,Saturday,130,0,7.0,3.2,127.0,28.0,44.0,1001.0,0.0,5.0,11.129309853536196,11.1280195989061,7.972312703583058,7.98045602605863,202076
106,39.476713,-0.341369,25,1403614800.0,2014,6,24,15,Tuesday,38,0,14.2,9.9,136.0,22.6,62.0,999.0,0.0,8.0,10.4727701905244,10.4715698393078,8.90228013029316,8.90879478827362,202077
7,39.474715,-0.37932,20,1405065600.0,2014,7,11,10,Friday,105,0,6.4,1.6,180.0,23.4,39.0,1017.0,0.0,0.0,5.23062548092778,5.231551184131,5.03120356612184,5.05646359583952,202078
8,39.474324,-0.375151,23,1404493200.0,2014,7,4,19,Friday,114,0,16.1,8.0,67.5,32.1,31.0,1012.3,0.0,1.0,5.375159412253949,5.37466740576497,6.55537459283388,6.55934959349594,202079
7,39.474715,-0.37932,20,1401987600.0,2014,6,5,19,Thursday,90,0,5.0,1.2,85.0,20.2,75.0,1000.0,0.0,5.0,5.2405448902172695,5.24064816410964,4.8261515601783085,4.83209509658247,202080
106,39.476713,-0.341369,25,1401796800.0,2014,6,3,14,Tuesday,37,0,10.8,5.3,134.0,22.9,54.0,1003.0,0.0,23.0,10.505505274687303,10.5054748732135,7.55274888558692,7.54977711738484,202081
110,39.48075,-0.336789,30,1406300400.0,2014,7,25,17,Friday,112,0,20.9,9.7,67.5,27.2,71.0,1007.5,0.0,18.0,11.2081782381184,11.2083378276346,13.8989598811293,13.8677563150074,202082
7,39.474715,-0.37932,20,1403607600.0,2014,6,24,13,Tuesday,36,0,6.8,2.9,144.0,24.6,53.0,1001.0,0.0,3.0,5.25774354938445,5.25806451612903,5.57980456026059,5.5635179153094505,202083
106,39.476713,-0.341369,25,1404874800.0,2014,7,9,5,Wednesday,52,0,6.4,3.2,135.0,21.4,84.0,1016.5,0.0,0.0,10.4226423413989,10.421093233414199,8.785928143712573,8.74664679582712,202084
7,39.474715,-0.37932,20,1404849600.0,2014,7,8,22,Tuesday,45,0,19.3,8.0,67.5,23.4,80.0,1017.2,0.0,3.0,5.23877798610345,5.23942885495341,5.27080181543116,5.27409638554217,202085
7,39.474715,-0.37932,20,1404615600.0,2014,7,6,5,Sunday,148,0,0.0,0.0,146.3,22.5,71.0,1010.3,0.0,1.0,5.24323426863689,5.24289033971451,5.38211382113821,5.37073170731707,202086
110,39.48075,-0.336789,30,1402556400.0,2014,6,12,9,Thursday,80,0,1.4,0.2,235.0,28.5,30.0,1009.0,0.0,7.0,11.141624278447699,11.1416409553194,8.26058631921824,8.283387622149839,202087
110,39.48075,-0.336789,30,1402268400.0,2014,6,9,1,Monday,168,0,,,,,,,,1.0,11.1378126251932,11.137396280400601,7.8761194029850685,7.89805097451274,202088
110,39.48075,-0.336789,30,1403762400.0,2014,6,26,8,Thursday,79,0,1.9,0.3,324.0,22.3,58.0,1002.0,0.0,12.0,11.0923620457604,11.0933452934911,7.83061889250814,7.90553745928339,202089
110,39.48075,-0.336789,30,1402790400.0,2014,6,15,2,Sunday,145,0,7.5,3.0,270.0,24.1,40.0,999.0,0.0,7.0,11.1255551759481,11.1244378664541,8.01791530944625,8.027687296416941,202090
110,39.48075,-0.336789,30,1405544400.0,2014,7,16,23,Wednesday,70,0,14.5,8.0,67.5,24.7,78.0,1017.9,0.0,1.0,11.148742292792098,11.1465197468907,12.141158989598804,12.141158989598804,202091
106,39.476713,-0.341369,25,1405666800.0,2014,7,18,9,Friday,104,0,8.0,3.2,157.5,24.9,76.0,1013.9,0.0,8.0,10.4773185209388,10.4775696864111,11.038632986626999,11.0653789004458,202092
106,39.476713,-0.341369,25,1401670800.0,2014,6,2,3,Monday,2,0,1.0,0.4,19.0,17.5,72.0,1006.0,0.0,13.0,10.511148336414,10.510827510538801,7.909361069836549,7.84249628528975,202093
7,39.474715,-0.37932,20,1404039600.0,2014,6,29,13,Sunday,156,0,9.5,3.7,135.0,26.0,48.0,1003.0,0.0,0.0,5.25344798704562,5.25343306910796,5.459283387622151,5.4560260586319185,202094
7,39.474715,-0.37932,20,1403067600.0,2014,6,18,7,Wednesday,54,0,7.4,2.3,35.0,20.0,74.0,1004.0,0.0,2.0,5.25188502749589,5.2520403536613,5.25244299674267,5.24592833876221,202095
7,39.474715,-0.37932,20,1402041600.0,2014,6,6,10,Friday,105,0,2.3,0.5,83.0,19.9,77.0,1002.0,0.0,1.0,5.24039510710389,5.24044092318291,4.852897473997031,4.852897473997031,202096
110,39.48075,-0.336789,30,1402196400.0,2014,6,8,5,Sunday,148,0,2.2,0.6,55.0,11.7,87.0,1004.0,0.0,1.0,11.148266972214303,11.1461053837343,7.915178571428571,7.90625,202097
106,39.476713,-0.341369,25,1404154800.0,2014,6,30,21,Monday,20,0,14.3,7.5,41.0,20.5,81.0,1002.0,0.0,17.0,10.4634119155102,10.4635056830845,9.11400651465798,9.1514657980456,202098
8,39.474324,-0.375151,23,1404745200.0,2014,7,7,17,Monday,16,0,25.7,11.3,45.0,24.8,63.0,1014.0,0.0,1.0,5.3846451256559,5.38360022087245,6.52056962025316,6.49448818897638,202099
110,39.48075,-0.336789,30,1406408400.0,2014,7,26,23,Saturday,142,0,14.5,8.0,67.5,25.2,82.0,1012.3,0.0,15.0,11.211827435773099,11.212039629549901,13.711738484398198,13.702823179791999,202100
110,39.48075,-0.336789,30,1401944400.0,2014,6,5,7,Thursday,78,0,10.7,4.3,38.0,18.4,74.0,1002.0,0.0,2.0,11.167951225123696,11.1663504111322,8.07280832095097,8.07578008915305,202101
8,39.474324,-0.375151,23,1405015200.0,2014,7,10,20,Thursday,91,0,16.1,4.8,337.5,25.3,56.0,1014.5,0.0,4.0,5.3838283828382805,5.38328292548804,6.325408618127789,6.319465081723631,202102
110,39.48075,-0.336789,30,1401908400.0,2014,6,4,21,Wednesday,68,0,10.1,3.2,63.0,21.7,65.0,999.0,0.0,14.0,11.172767034990802,11.171221448708401,8.07578008915305,8.06240713224368,202103
7,39.474715,-0.37932,20,1406019600.0,2014,7,22,11,Tuesday,34,0,9.7,3.2,337.5,28.2,45.0,1013.3,0.0,5.0,5.241237336800482,5.2418219237435,4.7964338781575,4.80683506686478,202104
8,39.474324,-0.375151,23,1405195200.0,2014,7,12,22,Saturday,141,0,11.3,3.2,0.0,23.8,78.0,1016.1,0.0,1.0,5.3812397147559,5.3805867836578,6.15007429420505,6.15898959881129,202105
7,39.474715,-0.37932,20,1401717600.0,2014,6,2,16,Monday,15,0,10.0,5.3,127.0,22.5,44.0,1005.0,0.0,19.0,5.24262541130289,5.244286703601111,4.652303120356612,4.67904903417533,202106
106,39.476713,-0.341369,25,1406224800.0,2014,7,24,20,Thursday,91,0,24.1,14.5,45.0,25.6,79.0,1006.6,0.0,17.0,10.477859380062599,10.4787021540787,10.927191679049,10.9777117384844,202107
110,39.48075,-0.336789,30,1403456400.0,2014,6,22,19,Sunday,162,0,6.8,3.7,126.0,24.1,69.0,1003.0,0.0,9.0,11.0924663323379,11.091707976566,7.574918566775239,7.5700325732898985,202108
110,39.48075,-0.336789,30,1404662400.0,2014,7,6,18,Sunday,161,0,16.1,9.7,225.0,35.0,20.0,1007.7,0.0,10.0,11.1431810640416,11.142588599546599,11.196747967479697,11.2406504065041,202109
